,moveId,nickname,comment,rate,city,start_time
0,1208282,栋_栋,凑合。。。。。。。,4,西安,2018-11-29 17:00:14
1,1208282,石石磊石石,挺好看的忒搞笑了,5,大庆,2018-11-29 16:59:34
2,1208282,关关Grace,好看好看好看,5,济南,2018-11-29 16:58:26
3,1208282,风雨无阻,好看，好看，好看,5,莱西,2018-11-29 16:54:55
4,1208282,jyQ959000520,很好看的电影,5,上海,2018-11-29 16:53:36
5,1208282,WRL252107157,结局太美好，不真实。破坏了,4,成都,2018-11-29 16:53:34
6,1208282,GCH__,笑半场哭半场,5,西安,2018-11-29 16:53:34
7,1208282,梦圆照相馆,挺好看的，地方方言，挺逗的,5,盘锦,2018-11-29 16:53:04
8,1208282,DGq873742741,还行吧，剧情没有逻辑,3,上海,2018-11-29 16:52:15
9,1208282,VHL471882897,么啥好看的笑点不多,2,安康,2018-11-29 16:52:03
10,1208282,Ytv856438048,讲真我是怎么捋明白，但是感觉还不错,4,江阴,2018-11-29 16:52:02
11,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
12,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
13,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
14,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
15,1208282,石石磊石石,挺好看的忒搞笑了,5,大庆,2018-11-29 16:59:34
16,1208282,关关Grace,好看好看好看,5,济南,2018-11-29 16:58:26
17,1208282,风雨无阻,好看，好看，好看,5,莱西,2018-11-29 16:54:55
18,1208282,jyQ959000520,很好看的电影,5,上海,2018-11-29 16:53:36
19,1208282,WRL252107157,结局太美好，不真实。破坏了,4,成都,2018-11-29 16:53:34
20,1208282,GCH__,笑半场哭半场,5,西安,2018-11-29 16:53:34
21,1208282,梦圆照相馆,挺好看的，地方方言，挺逗的,5,盘锦,2018-11-29 16:53:04
22,1208282,DGq873742741,还行吧，剧情没有逻辑,3,上海,2018-11-29 16:52:15
23,1208282,VHL471882897,么啥好看的笑点不多,2,安康,2018-11-29 16:52:03
24,1208282,Ytv856438048,讲真我是怎么捋明白，但是感觉还不错,4,江阴,2018-11-29 16:52:02
25,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
26,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
27,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
28,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
29,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
30,1208282,关关Grace,好看好看好看,5,济南,2018-11-29 16:58:26
31,1208282,风雨无阻,好看，好看，好看,5,莱西,2018-11-29 16:54:55
32,1208282,jyQ959000520,很好看的电影,5,上海,2018-11-29 16:53:36
33,1208282,WRL252107157,结局太美好，不真实。破坏了,4,成都,2018-11-29 16:53:34
34,1208282,GCH__,笑半场哭半场,5,西安,2018-11-29 16:53:34
35,1208282,梦圆照相馆,挺好看的，地方方言，挺逗的,5,盘锦,2018-11-29 16:53:04
36,1208282,DGq873742741,还行吧，剧情没有逻辑,3,上海,2018-11-29 16:52:15
37,1208282,VHL471882897,么啥好看的笑点不多,2,安康,2018-11-29 16:52:03
38,1208282,Ytv856438048,讲真我是怎么捋明白，但是感觉还不错,4,江阴,2018-11-29 16:52:02
39,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
40,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
41,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
42,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
43,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
44,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
45,1208282,风雨无阻,好看，好看，好看,5,莱西,2018-11-29 16:54:55
46,1208282,jyQ959000520,很好看的电影,5,上海,2018-11-29 16:53:36
47,1208282,WRL252107157,结局太美好，不真实。破坏了,4,成都,2018-11-29 16:53:34
48,1208282,GCH__,笑半场哭半场,5,西安,2018-11-29 16:53:34
49,1208282,梦圆照相馆,挺好看的，地方方言，挺逗的,5,盘锦,2018-11-29 16:53:04
50,1208282,DGq873742741,还行吧，剧情没有逻辑,3,上海,2018-11-29 16:52:15
51,1208282,VHL471882897,么啥好看的笑点不多,2,安康,2018-11-29 16:52:03
52,1208282,Ytv856438048,讲真我是怎么捋明白，但是感觉还不错,4,江阴,2018-11-29 16:52:02
53,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
54,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
55,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
56,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
57,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
58,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
59,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
60,1208282,jyQ959000520,很好看的电影,5,上海,2018-11-29 16:53:36
61,1208282,WRL252107157,结局太美好，不真实。破坏了,4,成都,2018-11-29 16:53:34
62,1208282,GCH__,笑半场哭半场,5,西安,2018-11-29 16:53:34
63,1208282,梦圆照相馆,挺好看的，地方方言，挺逗的,5,盘锦,2018-11-29 16:53:04
64,1208282,DGq873742741,还行吧，剧情没有逻辑,3,上海,2018-11-29 16:52:15
65,1208282,VHL471882897,么啥好看的笑点不多,2,安康,2018-11-29 16:52:03
66,1208282,Ytv856438048,讲真我是怎么捋明白，但是感觉还不错,4,江阴,2018-11-29 16:52:02
67,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
68,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
69,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
70,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
71,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
72,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
73,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
74,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
75,1208282,WRL252107157,结局太美好，不真实。破坏了,4,成都,2018-11-29 16:53:34
76,1208282,GCH__,笑半场哭半场,5,西安,2018-11-29 16:53:34
77,1208282,梦圆照相馆,挺好看的，地方方言，挺逗的,5,盘锦,2018-11-29 16:53:04
78,1208282,DGq873742741,还行吧，剧情没有逻辑,3,上海,2018-11-29 16:52:15
79,1208282,VHL471882897,么啥好看的笑点不多,2,安康,2018-11-29 16:52:03
80,1208282,Ytv856438048,讲真我是怎么捋明白，但是感觉还不错,4,江阴,2018-11-29 16:52:02
81,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
82,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
83,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
84,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
85,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
86,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
87,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
88,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
89,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
90,1208282,GCH__,笑半场哭半场,5,西安,2018-11-29 16:53:34
91,1208282,梦圆照相馆,挺好看的，地方方言，挺逗的,5,盘锦,2018-11-29 16:53:04
92,1208282,DGq873742741,还行吧，剧情没有逻辑,3,上海,2018-11-29 16:52:15
93,1208282,VHL471882897,么啥好看的笑点不多,2,安康,2018-11-29 16:52:03
94,1208282,Ytv856438048,讲真我是怎么捋明白，但是感觉还不错,4,江阴,2018-11-29 16:52:02
95,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
96,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
97,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
98,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
99,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
100,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
101,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
102,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
103,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
104,1208282,小猪猪的烦恼,泪奔，不被放弃真好,5,长沙,2018-11-29 16:48:45
105,1208282,梦圆照相馆,挺好看的，地方方言，挺逗的,5,盘锦,2018-11-29 16:53:04
106,1208282,DGq873742741,还行吧，剧情没有逻辑,3,上海,2018-11-29 16:52:15
107,1208282,VHL471882897,么啥好看的笑点不多,2,安康,2018-11-29 16:52:03
108,1208282,Ytv856438048,讲真我是怎么捋明白，但是感觉还不错,4,江阴,2018-11-29 16:52:02
109,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
110,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
111,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
112,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
113,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
114,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
115,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
116,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
117,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
118,1208282,小猪猪的烦恼,泪奔，不被放弃真好,5,长沙,2018-11-29 16:48:45
119,1208282,你的意中人啊。,很不错就是觉得结局节奏有点快,4,衡阳,2018-11-29 16:46:49
120,1208282,DGq873742741,还行吧，剧情没有逻辑,3,上海,2018-11-29 16:52:15
121,1208282,VHL471882897,么啥好看的笑点不多,2,安康,2018-11-29 16:52:03
122,1208282,Ytv856438048,讲真我是怎么捋明白，但是感觉还不错,4,江阴,2018-11-29 16:52:02
123,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
124,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
125,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
126,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
127,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
128,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
129,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
130,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
131,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
132,1208282,小猪猪的烦恼,泪奔，不被放弃真好,5,长沙,2018-11-29 16:48:45
133,1208282,你的意中人啊。,很不错就是觉得结局节奏有点快,4,衡阳,2018-11-29 16:46:49
134,1208282,JGrant,小人物的无奈,5,无锡,2018-11-29 16:46:30
135,1208282,VHL471882897,么啥好看的笑点不多,2,安康,2018-11-29 16:52:03
136,1208282,Ytv856438048,讲真我是怎么捋明白，但是感觉还不错,4,江阴,2018-11-29 16:52:02
137,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
138,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
139,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
140,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
141,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
142,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
143,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
144,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
145,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
146,1208282,小猪猪的烦恼,泪奔，不被放弃真好,5,长沙,2018-11-29 16:48:45
147,1208282,你的意中人啊。,很不错就是觉得结局节奏有点快,4,衡阳,2018-11-29 16:46:49
148,1208282,JGrant,小人物的无奈,5,无锡,2018-11-29 16:46:30
149,1208282,清1113,笑点和泪点并存,5,益阳,2018-11-29 16:46:07
150,1208282,Ytv856438048,讲真我是怎么捋明白，但是感觉还不错,4,江阴,2018-11-29 16:52:02
151,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
152,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
153,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
154,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
155,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
156,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
157,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
158,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
159,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
160,1208282,小猪猪的烦恼,泪奔，不被放弃真好,5,长沙,2018-11-29 16:48:45
161,1208282,你的意中人啊。,很不错就是觉得结局节奏有点快,4,衡阳,2018-11-29 16:46:49
162,1208282,JGrant,小人物的无奈,5,无锡,2018-11-29 16:46:30
163,1208282,清1113,笑点和泪点并存,5,益阳,2018-11-29 16:46:07
164,1208282,阳仔198734,还可以，有点小感动,5,濮阳,2018-11-29 16:45:45
165,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
166,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
167,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
168,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
169,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
170,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
171,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
172,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
173,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
174,1208282,小猪猪的烦恼,泪奔，不被放弃真好,5,长沙,2018-11-29 16:48:45
175,1208282,你的意中人啊。,很不错就是觉得结局节奏有点快,4,衡阳,2018-11-29 16:46:49
176,1208282,JGrant,小人物的无奈,5,无锡,2018-11-29 16:46:30
177,1208282,清1113,笑点和泪点并存,5,益阳,2018-11-29 16:46:07
178,1208282,阳仔198734,还可以，有点小感动,5,濮阳,2018-11-29 16:45:45
179,1208282,Rxs330962517,挺震撼的。。有点虐,4,济南,2018-11-29 16:45:06
180,1208282,huizi325522,睡着了。。。,3,岳阳,2018-11-29 16:51:39
181,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
182,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
183,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
184,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
185,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
186,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
187,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
188,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
189,1208282,小猪猪的烦恼,泪奔，不被放弃真好,5,长沙,2018-11-29 16:48:45
190,1208282,你的意中人啊。,很不错就是觉得结局节奏有点快,4,衡阳,2018-11-29 16:46:49
191,1208282,JGrant,小人物的无奈,5,无锡,2018-11-29 16:46:30
192,1208282,清1113,笑点和泪点并存,5,益阳,2018-11-29 16:46:07
193,1208282,阳仔198734,还可以，有点小感动,5,濮阳,2018-11-29 16:45:45
194,1208282,Rxs330962517,挺震撼的。。有点虐,4,济南,2018-11-29 16:45:06
195,1208282,quH579601493,དགོད་བྲོ་པོ་འདུག  ཆོས་སྤང་ཟེར་བ་ཡོད་ཚད་ངན་པོ་དང་སྡུག་པོ་ཞིག་མ་རེད། མ་གཞི་ནས་མི་ཡོད་ཚད་ལ་དགེ་བའི་ཆ་རེར་ཡོད།,5,成都,2018-11-29 16:51:38
196,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
197,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
198,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
199,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
200,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
201,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
202,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
203,1208282,小猪猪的烦恼,泪奔，不被放弃真好,5,长沙,2018-11-29 16:48:45
204,1208282,你的意中人啊。,很不错就是觉得结局节奏有点快,4,衡阳,2018-11-29 16:46:49
205,1208282,JGrant,小人物的无奈,5,无锡,2018-11-29 16:46:30
206,1208282,清1113,笑点和泪点并存,5,益阳,2018-11-29 16:46:07
207,1208282,阳仔198734,还可以，有点小感动,5,濮阳,2018-11-29 16:45:45
208,1208282,Rxs330962517,挺震撼的。。有点虐,4,济南,2018-11-29 16:45:06
209,1208282,dJw670195083,好看，值得推荐,5,长春,2018-11-29 16:44:06
210,1208282,琳2017,非常好看！演员的演技都很棒，情节幽默有趣。,4,商丘,2018-11-29 16:50:52
211,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
212,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
213,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
214,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
215,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
216,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
217,1208282,小猪猪的烦恼,泪奔，不被放弃真好,5,长沙,2018-11-29 16:48:45
218,1208282,你的意中人啊。,很不错就是觉得结局节奏有点快,4,衡阳,2018-11-29 16:46:49
219,1208282,JGrant,小人物的无奈,5,无锡,2018-11-29 16:46:30
220,1208282,清1113,笑点和泪点并存,5,益阳,2018-11-29 16:46:07
221,1208282,阳仔198734,还可以，有点小感动,5,濮阳,2018-11-29 16:45:45
222,1208282,Rxs330962517,挺震撼的。。有点虐,4,济南,2018-11-29 16:45:06
223,1208282,dJw670195083,好看，值得推荐,5,长春,2018-11-29 16:44:06
224,1208282,Kelly–阿芬,还不错...……最近没有好看的啦,4,昆明,2018-11-29 16:43:37
225,1208282,仙女酒馆,本来以为是喜剧，结果哭的不像样,5,四平,2018-11-29 16:50:41
226,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
227,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
228,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
229,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
230,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
231,1208282,小猪猪的烦恼,泪奔，不被放弃真好,5,长沙,2018-11-29 16:48:45
232,1208282,你的意中人啊。,很不错就是觉得结局节奏有点快,4,衡阳,2018-11-29 16:46:49
233,1208282,JGrant,小人物的无奈,5,无锡,2018-11-29 16:46:30
234,1208282,清1113,笑点和泪点并存,5,益阳,2018-11-29 16:46:07
235,1208282,阳仔198734,还可以，有点小感动,5,濮阳,2018-11-29 16:45:45
236,1208282,Rxs330962517,挺震撼的。。有点虐,4,济南,2018-11-29 16:45:06
237,1208282,dJw670195083,好看，值得推荐,5,长春,2018-11-29 16:44:06
238,1208282,Kelly–阿芬,还不错...……最近没有好看的啦,4,昆明,2018-11-29 16:43:37
239,1208282,庸俗y,这部剧情对我来讲简直觉得没啥特别的 不过演技最好的还是任素汐和我不是药神上的小黄毛 其余的角色总让我跳戏 整部剧从头到尾都没讲出一个重点来 就是旁边的小角色戏蛮多的 而且剪辑效果不是特别好 如果剪辑的好一点 能打6分 个人认为 不喜勿喷,2,遵义,2018-11-29 16:43:23
240,1208282,励德亮,比较完美的片子,5,武汉,2018-11-29 16:49:54
241,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
242,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
243,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
244,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
245,1208282,小猪猪的烦恼,泪奔，不被放弃真好,5,长沙,2018-11-29 16:48:45
246,1208282,你的意中人啊。,很不错就是觉得结局节奏有点快,4,衡阳,2018-11-29 16:46:49
247,1208282,JGrant,小人物的无奈,5,无锡,2018-11-29 16:46:30
248,1208282,清1113,笑点和泪点并存,5,益阳,2018-11-29 16:46:07
249,1208282,阳仔198734,还可以，有点小感动,5,濮阳,2018-11-29 16:45:45
250,1208282,Rxs330962517,挺震撼的。。有点虐,4,济南,2018-11-29 16:45:06
251,1208282,dJw670195083,好看，值得推荐,5,长春,2018-11-29 16:44:06
252,1208282,Kelly–阿芬,还不错...……最近没有好看的啦,4,昆明,2018-11-29 16:43:37
253,1208282,庸俗y,这部剧情对我来讲简直觉得没啥特别的 不过演技最好的还是任素汐和我不是药神上的小黄毛 其余的角色总让我跳戏 整部剧从头到尾都没讲出一个重点来 就是旁边的小角色戏蛮多的 而且剪辑效果不是特别好 如果剪辑的好一点 能打6分 个人认为 不喜勿喷,2,遵义,2018-11-29 16:43:23
254,1208282,EMMA( ^ω^),还行还可以吧,4,泉州,2018-11-29 16:43:06
255,1208282,文涛,国产好片，值了,5,阜阳,2018-11-29 16:49:42
256,1208282,zj980727,好好好好好好好好好好,5,淮安,2018-11-29 16:49:40
257,1208282,ipD623773825,好看好看(｡･ω･｡)ﾉ♡好看好看(｡･ω･｡)ﾉ♡,5,上海,2018-11-29 16:49:34
258,1208282,XFE866925036,很逗！！！！！！,5,北京,2018-11-29 16:48:51
